1	1	1	1208720252
2	1	1	1212804881
3	1	1	1218849529
3	1	1	1218849578
4	2	1	1133666766
5	2	1	1134772831
5	2	1	1136770928
5	2	1	1138293934
4	3	1	1133666813
5	3	1	1134772837
5	3	1	1136425023
4	4	1	1133666845
5	4	1	1134772858
5	4	1	1135041260
4	5	1	1133666790
5	5	1	1134772842
5	5	1	1135350608
5	5	1	1138293945
5	5	1	1138378858
4	6	1	1133666887
4	7	1	1133666901
6	8	1	1154410633
6	9	1	1154410778
7	9	1	1221997155
7	9	1	1221997275
8	9	1	1243530745
9	9	1	1254079756
10	9	1	1328519720
11	10	1	1183046172
12	11	1	1188583410
12	12	1	1188583430
12	12	1	1188583536
13	13	1	1190959269
14	14	1	1195256594
14	14	1	1217597432
15	15	1	1195956265
16	15	1	1426841147
17	15	1	1429242319
16	15	1	1429245802
15	16	1	1195957750
15	17	1	1195957970
17	17	1	1429242318
15	18	1	1195958224
15	19	1	1195958413
17	19	1	1429242318
18	20	1	1196128505
13	21	1	1197277792
19	22	1	1198375465
19	23	1	1198375476
20	24	1	1198511940
21	25	1	1200964547
21	26	1	1200964554
22	27	1	1201045819
14	28	1	1201644632
1	28	1	1206677428
7	28	1	1221976045
23	29	1	1204513917
14	30	1	1205441472
14	30	1	1205443451
1	31	1	1206419413
1	32	1	1206419421
24	33	1	1206546067
24	34	1	1206546961
25	34	1	1206613746
25	35	1	1206572421
26	35	1	1218871274
25	36	1	1206572428
25	36	1	1206615998
26	36	1	1218871273
25	37	1	1206572430
26	37	1	1218871274
27	38	1	1206636496
1	39	1	1208720262
3	39	1	1218849593
3	39	1	1218849630
7	39	1	1221997032
28	40	1	1211746666
29	41	1	1212214585
2	42	1	1212804361
2	43	1	1212804763
30	44	1	1213745459
30	44	1	1213788212
30	45	1	1214158917
26	47	1	1218871273
26	48	1	1218871274
26	49	1	1218871274
7	50	1	1221975486
7	50	1	1221975804
7	50	1	1221996506
31	50	1	1234021442
7	51	1	1221975893
17	51	1	1429242318
7	52	1	1221975949
7	53	1	1221976301
32	53	1	1239631164
7	54	1	1221996687
7	55	1	1221997340
33	56	1	1225171043
33	57	1	1225249378
33	58	1	1225329359
33	59	1	1225352899
34	60	1	1225384273
34	61	1	1225387261
34	62	1	1225394759
34	62	1	1226324401
34	63	1	1225394970
33	64	1	1225430956
34	65	1	1225447426
34	66	1	1225447669
34	67	1	1225467989
34	67	1	1225579001
34	67	1	1225594000
34	67	1	1225604457
34	67	1	1225664581
34	67	1	1225686845
34	67	1	1225738345
34	67	1	1225781272
34	67	1	1225846393
34	67	1	1225868249
34	67	1	1226020217
34	67	1	1226385528
34	67	1	1226506407
34	67	1	1226948897
34	67	1	1226969543
34	67	1	1227110981
34	67	1	1227884535
34	67	1	1228204820
34	67	1	1229420998
34	67	1	1230240309
34	67	1	1230246187
34	67	1	1230774732
34	67	1	1231766234
34	67	1	1232075509
34	67	1	1232480540
34	67	1	1232487509
34	67	1	1233064406
34	67	1	1233105511
34	67	1	1233130781
34	67	1	1233217452
34	67	1	1233561165
34	67	1	1234458144
34	67	1	1234764512
34	67	1	1234767097
34	67	1	1234957580
34	67	1	1235332606
34	67	1	1235501546
34	67	1	1236132317
34	67	1	1237344007
34	67	1	1238052199
34	67	1	1238724568
34	67	1	1240467836
33	68	1	1225530467
33	69	1	1225584444
33	70	1	1225679216
33	71	1	1225771404
33	72	1	1225860843
34	73	1	1225937528
34	74	1	1225948424
34	75	1	1225967994
34	75	1	1226315347
34	76	1	1226245271
33	77	1	1226471710
35	78	1	1226498236
33	79	1	1227250061
33	80	1	1227884295
36	81	1	1229797985
37	82	1	1233132639
33	83	1	1234149863
33	84	1	1234564290
33	85	1	1235207861
33	86	1	1235275840
33	87	1	1235280064
34	88	1	1237308254
33	89	1	1237616763
38	90	1	1238748671
38	91	1	1238748681
33	92	1	1239506303
33	93	1	1239579495
33	94	1	1239582884
33	95	1	1240008046
33	96	1	1240015969
33	97	1	1240079342
33	98	1	1240088495
31	99	1	1240932018
39	100	1	1242747864
40	101	1	1242923388
41	102	1	1246044154
41	103	1	1246044161
41	104	1	1246044165
42	105	1	1248116685
33	106	1	1251836296
33	107	1	1252735491
33	108	1	1252744370
33	109	1	1252815999
43	110	1	1257181612
44	111	1	1260076140
45	112	1	1263137432
46	113	1	1263417138
46	113	1	1263417215
33	114	1	1264237341
33	115	1	1264389393
27	116	1	1264418785
33	117	1	1264467468
33	118	1	1264473416
33	119	1	1264552120
33	120	1	1264721378
33	121	1	1264732230
33	122	1	1264919181
33	123	1	1264921638
33	124	1	1264923323
33	125	1	1266706604
33	126	1	1266717490
10	127	1	1328519702
47	127	1	1410432443
33	128	1	1329625034
33	129	1	1421017813
33	130	1	1426642054
16	131	1	1426841148
17	131	1	1429242318
16	131	1	1429245805
16	132	1	1426841148
17	132	1	1429242318
16	132	1	1429245805
16	133	1	1426841148
16	134	1	1426841148
48	135	1	1438645230
48	136	1	1443817006
48	137	1	1443817006
48	138	1	1443817007
48	139	1	1443817007
48	140	1	1443817007
48	141	1	1443817007
48	142	1	1443817007
