% bip positive
1	1	1	1195977887
1	1	1	1195982530
1	1	1	1195982603
2	1	1	1196008675
1	1	1	1197104247
3	1	1	1255889047
4	1	1	1256609832
5	1	1	1256632139
6	1	1	1258568501
7	1	1	1310552338
8	1	1	1347410546
8	1	1	1347488955
8	1	1	1347529440
8	1	1	1347571705
8	1	1	1349843541
8	1	1	1349851003
8	1	1	1350664362
8	1	1	1371244986
9	1	1	1382959035
9	1	1	1382959341
10	1	1	1384702990
11	1	1	1397219936
12	2	1	1195943332
12	3	1	1195943337
1	4	1	1195977887
1	5	1	1195977907
1	6	1	1195978304
1	7	1	1195978310
13	7	1	1211755947
1	8	1	1195978319
1	9	1	1195978330
1	10	1	1195978379
4	10	1	1256587757
14	10	1	1268670573
1	10	1	1281615304
1	10	1	1281615332
1	10	1	1281615340
15	10	1	1397067651
1	11	1	1195978433
1	11	1	1281710466
1	11	1	1281710476
4	11	1	1319771450
4	11	1	1319813390
16	11	1	1342807235
8	11	1	1343830089
4	11	1	1370226890
17	11	1	1397465058
1	12	1	1195978481
4	12	1	1256595963
14	12	1	1268670818
18	12	1	1300325240
4	12	1	1319886691
4	12	1	1330437742
8	12	1	1343348961
4	12	1	1378778456
15	12	1	1397008242
1	13	1	1195978530
17	13	1	1397465269
1	14	1	1195978576
1	14	1	1195978637
4	14	1	1256588678
14	14	1	1268671060
18	14	1	1299629978
15	14	1	1397356166
1	15	1	1195978618
4	15	1	1319771408
8	15	1	1343829346
1	16	1	1195978676
4	16	1	1256628566
1	16	1	1281600811
4	16	1	1319960486
17	16	1	1397465409
1	17	1	1195978721
1	17	1	1205216829
1	17	1	1281710578
4	17	1	1319771586
4	17	1	1319811077
4	17	1	1330441778
8	17	1	1343830059
16	17	1	1357124395
19	17	1	1376764941
15	17	1	1397369700
1	18	1	1195978765
8	18	1	1343829768
1	19	1	1195978812
4	19	1	1256612781
17	19	1	1397465899
1	20	1	1195978849
1	20	1	1281710654
4	20	1	1319771573
16	20	1	1335789271
8	20	1	1343830177
15	20	1	1397377796
1	21	1	1195978899
1	21	1	1281601612
4	21	1	1319771547
4	21	1	1330430168
4	21	1	1370213302
15	21	1	1397381770
20	21	1	1422357956
1	22	1	1195978953
4	22	1	1256606446
1	22	1	1281710676
1	22	1	1281710687
7	22	1	1310399529
4	22	1	1319771512
8	22	1	1343830249
4	22	1	1370220235
15	22	1	1397400872
1	23	1	1195979005
4	23	1	1319771498
8	23	1	1343829758
1	24	1	1195979069
1	25	1	1195979111
8	25	1	1343829580
1	26	1	1195979165
4	26	1	1256589234
16	26	1	1283085770
21	26	1	1294602321
7	26	1	1310491046
16	26	1	1357117778
17	26	1	1397466460
1	27	1	1195979217
14	27	1	1268671742
22	27	1	1273950991
7	27	1	1310457301
16	27	1	1341660550
17	27	1	1397466600
1	28	1	1195979269
4	28	1	1319771496
16	28	1	1339329788
17	28	1	1397466830
1	29	1	1195979298
1	29	1	1281614951
1	29	1	1281614955
1	29	1	1378366312
1	30	1	1195979342
4	30	1	1319771596
4	30	1	1330441793
16	30	1	1336320468
8	30	1	1343355488
17	30	1	1397466910
1	31	1	1195979386
23	31	1	1438719645
1	32	1	1195979442
23	32	1	1438719655
1	33	1	1195979493
17	33	1	1397467611
1	33	1	1495571320
1	34	1	1195979637
24	34	1	1268434703
1	34	1	1281615008
1	35	1	1195979640
24	35	1	1268434715
1	35	1	1281615032
1	36	1	1195979643
24	36	1	1268434727
1	36	1	1281615043
1	37	1	1195979682
4	37	1	1256594481
1	37	1	1256620767
24	37	1	1258544348
16	37	1	1266092188
1	37	1	1281614988
8	37	1	1343830636
1	38	1	1195979729
25	38	1	1257511263
7	38	1	1310323413
4	38	1	1359450106
15	38	1	1397592222
1	39	1	1195979779
17	39	1	1397469312
1	40	1	1195979821
1	40	1	1281520110
26	40	1	1293766575
1	41	1	1195979855
4	41	1	1256588057
18	41	1	1300825897
7	41	1	1315281754
7	41	1	1315353143
4	41	1	1319766883
16	41	1	1351933656
17	41	1	1397470033
1	42	1	1195980804
4	42	1	1256628959
1	42	1	1281776343
18	42	1	1300298552
27	42	1	1327796568
4	42	1	1370226877
17	42	1	1397470473
1	43	1	1195980841
4	43	1	1256588882
7	43	1	1314571605
27	43	1	1327796700
16	43	1	1334257132
16	43	1	1335730179
17	43	1	1397470633
28	43	1	1410694182
1	43	1	1410843669
29	43	1	1443813603
1	44	1	1195980878
4	44	1	1256600319
8	44	1	1343829856
15	44	1	1397524147
1	45	1	1195980964
1	46	1	1195981008
4	46	1	1256605006
16	46	1	1266086444
16	46	1	1267864968
14	46	1	1268678296
4	46	1	1319771876
8	46	1	1343355211
4	46	1	1359498990
4	46	1	1378834262
17	46	1	1397482144
1	47	1	1195981069
4	47	1	1256589720
14	47	1	1268673898
18	47	1	1299696075
7	47	1	1315268526
30	47	1	1322776557
4	47	1	1330457019
16	47	1	1341764683
17	47	1	1397472075
20	47	1	1422359288
1	48	1	1195981121
4	48	1	1256603846
14	48	1	1268675346
15	48	1	1397389951
1	49	1	1195981986
7	49	1	1310474039
23	49	1	1438719665
1	50	1	1195982022
4	50	1	1256594089
21	50	1	1294602869
7	50	1	1310335477
16	50	1	1334598122
16	50	1	1338108446
31	50	1	1355799235
4	50	1	1359442768
4	50	1	1370364372
19	50	1	1376768383
15	50	1	1397579656
32	50	1	1496088186
1	50	1	1496147619
1	51	1	1195982057
4	51	1	1256603242
16	51	1	1266083800
7	51	1	1310335417
16	51	1	1334256386
8	51	1	1343339679
16	51	1	1358091055
4	51	1	1370208560
4	51	1	1370339844
17	51	1	1397471334
1	52	1	1195982270
1	53	1	1195982444
1	53	1	1195982468
1	53	1	1195982992
1	53	1	1494179898
1	53	1	1494424302
1	54	1	1195982500
1	55	1	1195983231
1	56	1	1195983266
4	56	1	1256594399
4	56	1	1256640651
14	56	1	1268673726
7	56	1	1310425347
7	56	1	1310583553
7	56	1	1315313788
17	56	1	1397471584
1	57	1	1195983313
4	57	1	1319771682
17	57	1	1397471835
1	58	1	1195983603
33	58	1	1426648467
34	58	1	1429228562
33	58	1	1429245640
1	59	1	1195984015
1	59	1	1281193463
1	59	1	1281193488
1	60	1	1195994451
1	60	1	1196102426
2	61	1	1196008762
2	62	1	1196009565
35	62	1	1196021572
1	62	1	1196057379
1	62	1	1196057515
35	62	1	1196075574
1	62	1	1196086781
1	62	1	1196087056
35	62	1	1197547449
1	62	1	1197612918
36	62	1	1198868894
1	62	1	1198933312
37	62	1	1198933671
1	62	1	1198937653
5	62	1	1254181921
1	62	1	1254200308
38	62	1	1275783085
39	62	1	1281365626
39	62	1	1281365756
1	62	1	1281382056
40	62	1	1292321772
1	62	1	1292431849
41	62	1	1378124337
1	62	1	1378315126
1	62	1	1378315248
41	62	1	1378361830
1	62	1	1378365919
1	63	1	1196057547
1	64	1	1196057573
1	64	1	1196057926
2	64	1	1196067796
2	64	1	1196068066
1	64	1	1196087018
1	65	1	1196057583
33	65	1	1426648467
34	65	1	1429228562
33	65	1	1429245640
35	66	1	1196075597
42	67	1	1196088636
1	68	1	1196089483
42	68	1	1196110153
1	69	1	1196274168
33	69	1	1426648467
34	69	1	1429228562
33	69	1	1429245640
1	70	1	1196274263
1	70	1	1196274293
1	71	1	1196274468
1	71	1	1196274501
1	71	1	1235736768
1	71	1	1235736788
1	71	1	1281425526
1	71	1	1289722073
1	71	1	1325507065
1	71	1	1325507084
1	71	1	1325507111
1	71	1	1497603134
8	72	1	1343829149
1	73	1	1196432341
1	74	1	1196432342
1	75	1	1196432344
1	76	1	1196432366
4	76	1	1319771687
23	76	1	1438719675
1	77	1	1196432369
7	77	1	1310474277
8	77	1	1343829826
1	78	1	1196432372
4	78	1	1319771685
23	78	1	1438719685
1	79	1	1196432374
23	79	1	1438719695
43	80	1	1196579307
1	81	1	1196582295
43	81	1	1309527177
1	81	1	1309559640
43	81	1	1309560549
43	81	1	1309560557
1	81	1	1309688194
1	82	1	1281424967
8	82	1	1343829104
4	83	1	1256617881
14	83	1	1268674411
16	83	1	1283091216
7	83	1	1310339077
7	83	1	1315282947
7	83	1	1315356262
44	83	1	1315363022
44	83	1	1315364853
4	83	1	1319812111
17	83	1	1397472976
4	84	1	1319771689
23	84	1	1438719705
4	86	1	1256595613
24	86	1	1259752639
14	86	1	1268674833
16	86	1	1269445018
30	86	1	1326324952
4	86	1	1330427308
4	86	1	1359373834
17	86	1	1397473096
23	87	1	1438719715
4	88	1	1256600594
4	88	1	1256634313
14	88	1	1268674581
16	88	1	1357133332
17	88	1	1397473606
4	89	1	1256590467
14	89	1	1268674603
26	89	1	1306462475
26	89	1	1308190629
26	89	1	1309313871
4	89	1	1319767075
4	89	1	1330417365
16	89	1	1339312538
17	89	1	1397473666
4	90	1	1256590461
16	90	1	1283091207
4	90	1	1370218588
17	90	1	1397474037
4	91	1	1319771694
23	91	1	1438719725
45	92	1	1258794009
7	92	1	1310440741
27	92	1	1327797350
23	92	1	1438719735
4	93	1	1319771699
23	93	1	1438719745
25	94	1	1303061521
8	94	1	1343510665
23	94	1	1438719755
1	95	1	1281711481
1	95	1	1281711493
4	95	1	1319771720
8	95	1	1343365370
26	95	1	1349835141
23	95	1	1438719765
1	97	1	1205216890
4	97	1	1256594504
1	97	1	1281710365
8	97	1	1343830741
1	98	1	1205216895
4	98	1	1256594444
24	98	1	1258047592
14	98	1	1268673236
1	98	1	1281710354
8	98	1	1343830751
4	99	1	1256600770
14	99	1	1268675261
7	99	1	1310403281
7	99	1	1310585830
4	99	1	1370208614
15	99	1	1397382356
23	100	1	1438719775
4	101	1	1319771703
8	101	1	1343829836
23	101	1	1438719786
8	102	1	1343829748
7	103	1	1310533379
17	103	1	1397475148
14	104	1	1268675580
1	104	1	1281711129
1	104	1	1281711147
7	104	1	1310510561
4	104	1	1319771731
16	104	1	1338114387
17	104	1	1397475228
8	105	1	1343829704
4	106	1	1319771732
17	106	1	1397475588
46	108	1	1196798541
46	109	1	1196798563
1	110	1	1197098834
4	110	1	1256589473
16	110	1	1267816875
21	110	1	1294603486
7	110	1	1310347418
27	110	1	1327799807
4	110	1	1330485728
16	110	1	1334250505
4	110	1	1370202530
4	110	1	1370332368
4	110	1	1378766556
15	110	1	1397408566
1	111	1	1197098867
23	111	1	1438719795
1	112	1	1197098903
4	112	1	1319771740
8	112	1	1343829538
17	112	1	1397476148
1	113	1	1197098949
1	114	1	1197098994
1	115	1	1197099047
23	115	1	1438719806
1	116	1	1197099078
4	116	1	1256597609
14	116	1	1268675843
15	116	1	1397418141
1	117	1	1197099119
1	118	1	1197099146
4	118	1	1256597778
14	118	1	1268676061
21	118	1	1294603837
16	118	1	1334251719
16	118	1	1347112841
4	118	1	1378780369
17	118	1	1397476759
1	119	1	1197099199
24	119	1	1258542342
7	119	1	1310411592
8	119	1	1343361603
15	119	1	1397553908
1	120	1	1197099230
16	120	1	1267865489
16	120	1	1268248748
14	120	1	1268676109
18	120	1	1299255326
4	120	1	1319765377
27	120	1	1327878885
4	120	1	1330459044
19	120	1	1376766129
15	120	1	1397555698
1	121	1	1197099262
26	121	1	1298085859
7	121	1	1310350957
4	121	1	1319771759
17	121	1	1397477009
1	122	1	1197099303
4	122	1	1256597895
14	122	1	1268676168
26	122	1	1293766042
7	122	1	1310350946
4	122	1	1319771780
16	122	1	1334593914
4	122	1	1370208685
17	122	1	1397477069
1	123	1	1197099336
17	123	1	1397477189
1	124	1	1197099408
4	124	1	1256601102
4	124	1	1319771784
4	124	1	1319846373
17	124	1	1397477550
1	125	1	1197099455
7	125	1	1310441866
17	125	1	1397477610
1	126	1	1197099481
4	126	1	1256590840
16	126	1	1266086184
1	126	1	1281861096
18	126	1	1300284971
18	126	1	1300295008
7	126	1	1310353959
16	126	1	1334249287
16	126	1	1357125440
15	126	1	1397579383
1	127	1	1197099553
1	127	1	1197099574
4	127	1	1256601634
24	127	1	1259751597
14	127	1	1268676517
18	127	1	1299998164
16	127	1	1335782139
8	127	1	1349830163
4	127	1	1370242799
23	127	1	1438719817
23	127	1	1438959297
1	128	1	1197099667
4	128	1	1256592270
47	128	1	1258151867
7	128	1	1310414294
7	128	1	1315340767
4	128	1	1330431221
8	128	1	1343830079
19	128	1	1377539113
48	128	1	1412881992
23	128	1	1438719827
1	129	1	1197099696
17	129	1	1397478230
1	130	1	1197099744
4	130	1	1256592659
7	130	1	1310358038
16	130	1	1338107030
23	130	1	1438719836
1	131	1	1197099780
1	132	1	1197099823
23	132	1	1438719846
1	133	1	1197099848
1	134	1	1197099890
1	135	1	1197099912
1	136	1	1197099930
1	136	1	1281615064
1	137	1	1197099983
23	137	1	1438719857
1	138	1	1197100006
1	138	1	1281614901
1	139	1	1197100018
1	140	1	1197100056
4	140	1	1256604773
1	140	1	1281944234
7	140	1	1310361235
27	140	1	1327835341
16	140	1	1336320407
31	140	1	1355797466
17	140	1	1397842072
17	140	1	1397891535
1	141	1	1197100086
4	141	1	1319771825
23	141	1	1438719867
1	142	1	1197100114
1	142	1	1205216899
1	142	1	1281710360
1	143	1	1197100157
1	143	1	1197100173
17	143	1	1397481253
1	144	1	1197100193
1	144	1	1197100208
4	144	1	1256595194
1	144	1	1281364031
16	144	1	1283105804
21	144	1	1294604700
7	144	1	1310364475
16	144	1	1338301974
16	144	1	1345282698
8	144	1	1371243680
17	144	1	1397485047
1	145	1	1197100208
1	145	1	1281614935
1	146	1	1197100249
16	146	1	1267822468
18	146	1	1299255354
4	146	1	1330470462
4	146	1	1330530763
16	146	1	1334254789
16	146	1	1337789800
16	146	1	1343421759
16	146	1	1357293282
15	146	1	1397550772
1	147	1	1197100279
17	147	1	1397482215
1	148	1	1197100321
4	148	1	1319771907
23	148	1	1438719877
1	149	1	1197100354
23	149	1	1438719887
1	150	1	1197100417
4	150	1	1256593496
49	150	1	1273992898
1	150	1	1281944367
16	150	1	1283110706
21	150	1	1294605009
4	150	1	1319764916
4	150	1	1330464762
4	150	1	1370227690
17	150	1	1397484086
1	151	1	1197100444
1	152	1	1197100496
17	152	1	1397483456
1	153	1	1197100528
4	153	1	1256630786
21	153	1	1294604979
4	153	1	1319771903
8	153	1	1343830058
4	153	1	1359450674
15	153	1	1397536386
1	154	1	1197100564
17	154	1	1397483666
1	155	1	1197100590
1	156	1	1197100639
4	156	1	1319771896
23	156	1	1438719897
1	157	1	1197100676
4	157	1	1256601655
7	157	1	1310533734
4	157	1	1378783998
4	157	1	1378813959
4	157	1	1378893100
17	157	1	1397484206
1	158	1	1197100723
1	159	1	1197100755
7	159	1	1310462526
4	159	1	1319771894
8	159	1	1343830069
23	159	1	1438719907
1	160	1	1197100789
1	160	1	1281944519
27	160	1	1327835908
4	160	1	1330432625
4	160	1	1330448475
4	160	1	1330493369
16	160	1	1335729201
16	160	1	1336242438
16	160	1	1342853480
4	160	1	1359376950
15	160	1	1397600273
1	161	1	1197100813
1	162	1	1197100837
8	162	1	1343829430
1	163	1	1197100902
4	163	1	1256590866
50	163	1	1287610708
18	163	1	1296926459
18	163	1	1300271299
18	163	1	1300274780
7	163	1	1310524948
16	163	1	1335019489
51	163	1	1342447478
51	163	1	1358891504
4	163	1	1359445080
4	163	1	1370227812
17	163	1	1397486988
1	163	1	1498812864
1	164	1	1197100925
4	164	1	1319771915
4	164	1	1319811827
4	164	1	1319959356
4	164	1	1370208777
15	164	1	1397528501
1	165	1	1197100959
17	165	1	1397487129
1	166	1	1197100992
23	166	1	1438719917
1	167	1	1197101042
1	167	1	1236176713
8	167	1	1343830757
19	167	1	1377669449
15	167	1	1397528314
1	168	1	1197101067
4	168	1	1319771917
8	168	1	1343830190
4	168	1	1370340469
15	168	1	1397521729
1	169	1	1197101094
1	170	1	1197101140
16	170	1	1283096992
4	170	1	1379182959
23	170	1	1438719927
1	171	1	1197101166
4	171	1	1256588546
14	171	1	1268680445
1	171	1	1281615288
1	171	1	1281615293
7	171	1	1315354303
4	171	1	1319813033
16	171	1	1345278923
17	171	1	1397487554
1	172	1	1197101509
8	172	1	1350202061
8	172	1	1350384246
8	172	1	1371244602
23	172	1	1438719937
1	173	1	1197101566
1	174	1	1197101586
1	175	1	1197101624
1	176	1	1197101662
1	177	1	1197101709
1	178	1	1197101748
1	178	1	1497602991
1	178	1	1497603004
1	179	1	1197101806
1	180	1	1197101918
1	181	1	1197101966
1	182	1	1197102012
1	183	1	1197102121
8	183	1	1343830693
23	183	1	1438719947
1	184	1	1197102186
1	184	1	1281193518
1	185	1	1197102270
1	185	1	1197612965
1	185	1	1197741849
1	185	1	1207487317
52	185	1	1269736569
52	185	1	1269740384
1	185	1	1271655071
38	185	1	1275783992
1	185	1	1275936061
1	185	1	1275936069
53	185	1	1293747167
1	185	1	1293886505
54	185	1	1333637523
1	185	1	1333685622
33	185	1	1466776921
33	185	1	1467087698
33	185	1	1500319595
1	186	1	1197102403
1	187	1	1197102449
1	188	1	1197102509
1	189	1	1197102559
1	190	1	1197102651
1	191	1	1197102706
1	192	1	1197102766
8	192	1	1343830785
8	192	1	1347508184
8	192	1	1350606799
1	193	1	1197102809
1	194	1	1197102880
1	194	1	1281614831
1	195	1	1197102937
1	196	1	1197102968
1	197	1	1197103005
1	198	1	1197103038
1	199	1	1197103078
55	199	1	1221197115
8	199	1	1343512680
23	199	1	1438719957
23	199	1	1495088252
1	200	1	1197103170
56	200	1	1306734548
4	200	1	1330334848
4	200	1	1330349401
4	200	1	1330350301
16	200	1	1336671938
17	200	1	1397282651
1	201	1	1197103212
1	202	1	1197103253
1	203	1	1197103320
1	204	1	1197103364
56	204	1	1306735003
8	204	1	1343405400
31	204	1	1348739313
8	204	1	1349937270
8	204	1	1350425194
8	204	1	1350686138
8	204	1	1350834168
23	204	1	1438719967
23	204	1	1451776930
1	205	1	1197103450
1	206	1	1197103485
1	206	1	1197103512
1	207	1	1197103561
1	208	1	1197103605
1	209	1	1197104287
1	210	1	1197126318
33	210	1	1426648467
