1	1	1	1133529617
1	2	1	1133529651
2	3	1	1183046474
3	4	1	1187983278
3	5	1	1187983377
4	6	1	1188199892
4	6	1	1188298753
5	6	1	1206679032
4	7	1	1188298776
4	8	1	1188298815
6	8	1	1429223408
7	9	1	1189781481
7	9	1	1189781491
7	9	1	1191117875
7	9	1	1193279863
8	10	1	1189949839
9	10	1	1420328481
6	10	1	1429223412
7	11	1	1191117810
7	11	1	1191117851
4	12	1	1191397564
10	12	1	1426620193
6	12	1	1429223408
10	12	1	1429245516
11	13	1	1191954323
11	13	1	1329623583
9	14	1	1192822838
9	14	1	1199455422
12	15	1	1193129080
12	15	1	1193129195
12	15	1	1193129259
12	15	1	1193131156
12	16	1	1193131373
12	16	1	1193131460
12	16	1	1193515538
12	16	1	1193515976
12	16	1	1193516184
12	17	1	1193515271
13	18	1	1195828351
14	19	1	1196152680
14	19	1	1231390523
15	20	1	1196574855
16	21	1	1197195703
17	22	1	1198413440
18	23	1	1200443803
18	24	1	1200443809
19	25	1	1200945400
19	26	1	1200945407
20	27	1	1201565277
20	28	1	1201565286
9	29	1	1205842380
5	31	1	1206333330
5	32	1	1206333336
21	33	1	1206352194
21	33	1	1206579829
9	33	1	1420330219
6	33	1	1429223416
22	34	1	1206616558
19	35	1	1208483706
14	36	1	1231390255
23	37	1	1231390531
24	37	1	1410354178
22	38	1	1264513616
25	39	1	1288750587
26	40	1	1313999635
11	41	1	1421017341
11	42	1	1424392559
27	42	1	1438202274
11	43	1	1424582721
27	43	1	1438202210
11	44	1	1424584845
10	45	1	1426620180
6	45	1	1429223408
10	45	1	1429245516
10	46	1	1426620180
6	46	1	1429223408
10	46	1	1429245516
10	47	1	1426620180
6	47	1	1429223408
10	47	1	1429245516
10	48	1	1426620181
10	49	1	1426620181
6	49	1	1429223408
10	49	1	1429245516
10	50	1	1426620181
6	50	1	1429223408
10	50	1	1429245516
10	51	1	1426620193
6	51	1	1429223408
10	51	1	1429245516
10	52	1	1426620193
6	52	1	1429223408
10	52	1	1429245516
10	53	1	1426620193
6	53	1	1429223408
10	53	1	1429245516
10	54	1	1426620193
10	55	1	1426620193
10	56	1	1426620193
6	56	1	1429223412
10	56	1	1429245516
10	57	1	1426620193
6	57	1	1429223412
10	57	1	1429245516
10	58	1	1426620193
6	58	1	1429223412
10	58	1	1429245516
10	59	1	1426620193
6	59	1	1429223412
10	59	1	1429245525
10	60	1	1426620193
6	60	1	1429223412
10	60	1	1429245525
10	61	1	1426620193
6	61	1	1429223412
10	61	1	1429245525
10	62	1	1426620193
6	62	1	1429223412
10	62	1	1429245525
10	63	1	1426620193
6	63	1	1429223412
10	63	1	1429245525
10	64	1	1426620193
6	64	1	1429223412
10	64	1	1429245525
10	65	1	1426620193
6	65	1	1429223416
10	65	1	1429245526
10	66	1	1426620193
6	66	1	1429223416
10	66	1	1429245525
11	67	1	1426641741
27	68	1	1438202210
27	69	1	1438202274
28	70	1	1438644616
28	71	1	1443815675
28	72	1	1443815675
28	73	1	1443815675
28	74	1	1443815675
28	75	1	1443815675
28	76	1	1443815675
28	77	1	1443815675
