1	1
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	18
1	19
1	20
1	21
1	22
1	23
1	24
1	25
1	26
1	27
1	28
1	29
1	30
1	31
1	32
1	33
1	34
1	35
1	36
1	37
1	38
1	39
2	40
2	41
2	42
2	43
2	44
2	45
2	46
3	47
4	48
4	49
4	50
5	51
6	52
7	53
8	54
8	55
9	56
10	57
10	58
11	59
12	60
13	61
14	62
14	63
14	64
14	65
14	66
14	67
15	68
16	69
16	70
17	71
18	72
19	73
20	74
21	75
21	76
21	77
22	78
23	79
24	80
25	81
26	82
27	83
28	84
29	85
29	86
30	87
31	88
32	89
32	90
33	91
34	92
35	93
35	94
35	95
35	96
35	97
35	98
35	99
35	100
36	101
36	102
37	103
38	104
39	105
40	106
41	107
42	108
42	109
43	110
44	111
44	112
45	113
45	114
45	115
45	116
46	117
46	118
46	119
46	120
46	121
46	122
46	123
46	124
46	125
46	126
46	127
47	128
48	129
49	130
49	131
50	132
50	133
50	134
50	135
50	136
50	137
50	138
50	139
50	140
50	141
50	142
50	143
51	144
51	145
52	146
52	147
53	148
53	149
53	150
53	151
53	152
53	153
53	154
53	155
53	156
53	157
53	158
53	159
53	160
53	161
53	162
53	163
53	164
53	165
53	166
53	167
53	168
53	169
53	170
53	171
53	172
53	173
53	174
53	175
53	176
53	177
53	178
53	179
53	180
53	181
53	182
53	183
53	184
53	185
53	186
53	187
53	188
53	189
53	190
53	191
53	192
53	193
53	194
53	195
53	196
53	197
53	198
53	199
54	200
54	201
55	202
55	203
56	204
57	205
58	206
59	207
59	208
59	209
59	210
59	211
59	212
59	213
59	214
59	215
59	216
59	217
59	218
59	219
59	220
59	221
59	222
59	223
59	224
59	225
59	226
59	227
59	228
59	229
59	230
59	231
59	232
59	233
59	234
59	235
59	236
59	237
59	238
59	239
59	240
59	241
59	242
59	243
59	244
59	245
59	246
59	247
59	248
59	249
59	250
59	251
59	252
59	253
59	254
59	255
59	256
59	257
59	258
59	259
59	260
60	261
61	262
62	263
62	264
62	265
62	266
63	267
64	268
64	269
64	270
65	271
66	272
66	273
66	274
66	275
66	276
66	277
66	278
66	279
66	280
66	281
66	282
66	283
66	284
66	285
66	286
66	287
67	288
67	289
68	290
69	291
69	292
70	293
70	294
70	295
71	296
71	297
71	298
71	299
71	300
71	301
71	302
71	303
71	304
71	305
71	306
71	307
71	308
71	309
71	310
71	311
71	312
72	313
73	314
74	315
74	316
75	317
76	318
77	319
78	320
78	321
78	322
79	323
80	324
80	325
80	326
80	327
80	328
80	329
80	330
81	331
82	332
83	333
83	334
83	335
83	336
83	337
84	338
84	339
85	340
85	341
86	342
87	343
88	344
88	345
89	346
90	347
90	348
91	349
92	350
93	351
93	352
93	353
93	354
93	355
94	356
94	357
95	358
95	359
95	360
96	361
96	362
97	363
97	364
97	365
97	366
97	367
97	368
97	369
97	370
97	371
97	372
97	373
97	374
97	375
98	376
99	377
99	378
99	379
99	380
99	381
99	382
99	383
100	384
101	385
102	386
102	387
102	388
103	389
103	390
103	391
104	392
104	393
104	394
104	395
104	396
104	397
104	398
104	399
104	400
104	401
105	402
105	403
105	404
105	405
105	406
106	407
107	408
107	409
108	410
109	411
109	412
109	413
109	414
109	415
109	416
109	417
109	418
109	419
109	420
109	421
109	422
110	423
111	424
111	425
111	426
111	427
111	428
112	429
113	430
114	431
115	432
115	433
115	434
115	435
115	436
115	437
115	438
115	439
115	440
115	441
115	442
115	443
115	444
115	445
116	446
116	447
117	448
118	449
119	450
119	451
119	452
119	453
119	454
120	455
121	456
121	457
121	458
121	459
121	460
121	461
122	462
122	463
122	464
122	465
122	466
123	467
124	468
124	469
124	470
124	471
124	472
124	473
125	474
125	475
125	476
125	477
125	478
125	479
125	480
125	481
126	482
127	483
128	484
129	485
130	486
130	487
130	488
130	489
131	490
132	491
132	492
133	493
134	494
135	495
136	496
136	497
137	498
137	499
137	500
137	501
138	502
138	503
138	504
138	505
138	506
138	507
138	508
138	509
139	510
140	511
140	512
141	513
141	514
141	515
141	516
141	517
142	518
143	519
143	520
144	521
144	522
144	523
144	524
144	525
145	526
146	527
147	528
148	529
149	530
150	531
150	532
150	533
150	534
150	535
151	536
152	537
153	538
154	539
154	540
154	541
155	542
156	543
157	544
157	545
157	546
157	547
157	548
157	549
157	550
157	551
157	552
157	553
157	554
157	555
157	556
157	557
158	558
158	559
158	560
158	561
158	562
158	563
158	564
158	565
158	566
158	567
158	568
158	569
158	570
158	571
158	572
158	573
158	574
158	575
158	576
158	577
158	578
159	579
159	580
159	581
159	582
159	583
160	584
161	585
161	586
162	587
162	588
162	589
163	590
164	591
165	592
165	593
165	594
165	595
165	596
165	597
165	598
165	599
166	600
167	601
168	602
168	603
168	604
168	605
168	606
169	607
170	608
170	609
171	610
171	611
171	612
171	613
171	614
171	615
171	616
171	617
172	618
172	619
172	620
172	621
172	622
173	623
174	624
175	625
176	626
177	627
178	628
179	629
180	630
181	631
182	632
182	633
183	634
184	635
184	636
184	637
185	638
186	639
186	640
187	641
188	642
188	643
188	644
188	645
188	646
189	647
189	648
189	649
190	650
190	651
190	652
190	653
190	654
190	655
191	656
192	657
192	658
193	659
194	660
195	661
196	662
197	663
197	664
197	665
197	666
197	667
198	668
198	669
199	670
200	671
200	672
200	673
201	674
201	675
201	676
201	677
201	678
201	679
202	680
203	681
204	682
204	683
205	684
205	685
205	686
206	687
207	688
207	689
207	690
207	691
208	692
209	693
209	694
209	695
210	696
211	697
212	698
213	699
214	700
214	701
214	702
214	703
214	704
215	705
216	706
217	707
218	708
218	709
218	710
218	711
218	712
218	713
218	714
218	715
219	716
219	717
219	718
219	719
219	720
219	721
219	722
219	723
219	724
219	725
219	726
220	727
221	728
222	729
222	730
223	731
224	732
224	733
224	734
224	735
224	736
224	737
224	738
224	739
224	740
224	741
224	742
224	743
224	744
225	745
226	746
227	747
228	748
228	749
228	750
228	751
228	752
228	753
228	754
228	755
228	756
228	757
228	758
229	759
229	760
229	761
229	762
229	763
229	764
229	765
229	766
229	767
229	768
229	769
230	770
230	771
230	772
230	773
230	774
230	775
231	776
232	777
233	778
233	779
233	780
233	781
233	782
233	783
233	784
233	785
234	786
235	787
235	788
235	789
236	790
237	791
237	792
238	793
238	794
239	795
240	796
241	797
242	798
242	799
242	800
242	801
242	802
242	803
242	804
242	805
242	806
242	807
242	808
242	809
242	810
242	811
242	812
242	813
242	814
242	815
242	816
242	817
242	818
242	819
242	820
242	821
242	822
242	823
242	824
242	825
242	826
242	827
243	828
244	829
245	830
246	831
247	832
248	833
249	834
249	835
249	836
250	837
250	838
250	839
251	840
251	841
251	842
251	843
251	844
252	845
252	846
253	847
253	848
253	849
253	850
254	851
254	852
254	853
254	854
254	855
254	856
254	857
254	858
255	859
255	860
255	861
256	862
256	863
256	864
257	865
258	866
258	867
258	868
258	869
259	870
260	871
260	872
260	873
261	874
262	875
263	876
263	877
263	878
263	879
263	880
263	881
263	882
263	883
263	884
263	885
263	886
263	887
263	888
264	889
265	890
266	891
266	892
266	893
266	894
266	895
267	896
267	897
267	898
268	899
269	900
270	901
271	902
272	903
272	904
272	905
272	906
272	907
272	908
272	909
272	910
272	911
272	912
273	913
273	914
273	915
273	916
273	917
274	918
274	919
274	920
274	921
274	922
274	923
274	924
274	925
274	926
275	927
275	928
275	929
275	930
275	931
275	932
275	933
275	934
276	935
276	936
276	937
276	938
276	939
276	940
276	941
276	942
277	943
278	944
279	945
280	946
281	947
281	948
281	949
281	950
281	951
281	952
282	953
283	954
283	955
283	956
283	957
283	958
283	959
283	960
284	961
284	962
284	963
284	964
284	965
285	966
285	967
285	968
285	969
285	970
285	971
286	972
286	973
286	974
287	975
287	976
287	977
287	978
287	979
287	980
287	981
287	982
288	983
288	984
289	985
289	986
289	987
290	988
290	989
291	990
291	991
291	992
291	993
291	994
291	995
291	996
292	997
293	998
293	999
293	1000
