% bip positive
1	1	1	1107025913
2	1	1	1107824060
2	1	1	1107826086
2	1	1	1108819631
2	1	1	1108821576
2	1	1	1108822127
3	1	1	1135396802
3	1	1	1136875102
3	1	1	1137066443
2	1	1	1143468300
4	1	1	1146557214
5	1	1	1150239546
6	1	1	1254184866
7	1	1	1258568472
6	1	1	1260228554
6	1	1	1262688647
6	1	1	1285329050
8	1	1	1291013759
9	1	1	1291024840
2	2	1	1107824214
2	2	1	1107824290
2	3	1	1107824392
2	3	1	1143466752
2	3	1	1143468503
4	3	1	1146128830
2	4	1	1107824452
9	4	1	1291024970
2	5	1	1107824542
2	6	1	1107824669
10	6	1	1236091905
2	7	1	1107824723
11	7	1	1228756476
12	7	1	1238672686
6	7	1	1254155037
2	8	1	1107824759
2	9	1	1107824860
12	9	1	1239029569
12	9	1	1239049254
2	10	1	1107824906
12	10	1	1239029579
12	10	1	1239049294
2	11	1	1107824911
12	11	1	1239029550
12	11	1	1239049274
2	12	1	1107825108
2	12	1	1107825131
2	12	1	1143467631
2	12	1	1143467799
2	12	1	1143467999
13	12	1	1221254839
6	12	1	1256466821
14	12	1	1275856629
6	12	1	1288792954
6	12	1	1294873003
2	13	1	1107825202
2	13	1	1107826012
2	14	1	1107825242
2	15	1	1107825291
13	15	1	1223700698
12	15	1	1239091286
12	15	1	1246431933
2	16	1	1107825331
2	17	1	1107825523
2	17	1	1143468049
6	17	1	1256801074
14	17	1	1275857931
2	18	1	1107825562
13	18	1	1223700873
12	18	1	1239022614
2	19	1	1107825709
2	19	1	1143468165
15	19	1	1265849641
2	20	1	1107825816
2	20	1	1143468404
16	20	1	1217056685
6	20	1	1256666002
6	20	1	1256801089
14	20	1	1275858743
2	21	1	1107825911
13	21	1	1223701709
12	21	1	1239113291
12	21	1	1268669866
2	22	1	1107825943
2	23	1	1107825950
12	23	1	1239029589
2	24	1	1107826039
13	24	1	1223699995
17	24	1	1229931063
18	24	1	1237143002
12	24	1	1238671706
19	24	1	1267532999
2	25	1	1107826044
13	25	1	1223699990
12	25	1	1238671361
12	25	1	1239110965
6	25	1	1254154687
6	25	1	1288976996
2	26	1	1107826048
13	26	1	1223700496
12	26	1	1238672408
12	26	1	1239024078
2	27	1	1107826051
12	27	1	1238671266
12	27	1	1239023414
12	27	1	1239109542
6	27	1	1262855102
6	27	1	1288976916
2	28	1	1107826130
12	28	1	1239029620
2	29	1	1107826141
12	29	1	1239029609
2	30	1	1107826141
12	30	1	1239023494
2	31	1	1107826144
13	31	1	1223699999
18	31	1	1237813007
12	31	1	1239109612
20	31	1	1257938708
19	31	1	1259754270
19	31	1	1277722526
2	32	1	1107826147
2	33	1	1107826155
2	34	1	1107826229
2	35	1	1107826273
13	35	1	1223701979
10	35	1	1236098955
12	35	1	1239013300
12	35	1	1239133377
12	35	1	1246372979
12	35	1	1258404790
19	35	1	1259742403
21	35	1	1274452151
22	36	1	1107829318
2	37	1	1108819873
23	37	1	1429228516
2	38	1	1108819985
2	39	1	1108820053
2	40	1	1108820031
3	40	1	1136160337
2	41	1	1108820080
2	42	1	1108820121
2	43	1	1108820121
2	44	1	1108820089
2	45	1	1108820092
2	46	1	1108820452
24	46	1	1152620169
25	46	1	1266256722
2	47	1	1108820570
2	48	1	1108821375
3	48	1	1165526668
13	48	1	1220676339
6	48	1	1256467132
6	48	1	1256495036
6	48	1	1260226809
6	48	1	1279122199
6	48	1	1291581520
2	49	1	1108821603
26	49	1	1203315534
13	49	1	1223701899
10	49	1	1236093160
12	49	1	1239012504
12	49	1	1239026288
12	49	1	1246372427
21	49	1	1274451471
2	50	1	1108821699
13	50	1	1223701134
12	50	1	1238673880
12	50	1	1239012910
12	50	1	1239111291
12	50	1	1239138613
6	50	1	1254155300
6	50	1	1288977378
2	51	1	1108821765
2	52	1	1108821951
2	52	1	1143468251
13	52	1	1220655383
6	52	1	1254218974
6	52	1	1256507486
6	52	1	1256526748
12	52	1	1258470400
6	52	1	1267847172
2	53	1	1108822336
27	53	1	1142182825
2	53	1	1143468362
13	53	1	1220677951
6	53	1	1256466901
25	53	1	1271871485
2	54	1	1108822395
13	54	1	1223700050
12	54	1	1238674588
6	54	1	1254157080
6	54	1	1262853629
19	54	1	1267533259
6	54	1	1288977086
2	55	1	1108822471
2	56	1	1108822509
2	57	1	1108822528
2	58	1	1108822730
28	59	1	1134305944
28	60	1	1134305965
3	61	1	1135396639
3	61	1	1136532993
3	61	1	1137569496
3	62	1	1135396651
3	62	1	1136533023
3	62	1	1137569468
3	63	1	1135396662
3	64	1	1135396688
3	64	1	1137569478
3	65	1	1135396701
3	65	1	1136532983
3	65	1	1137569505
