% bip positive
1	1	1	1075385306
1	1	1	1086450376
1	1	1	1103620160
1	1	1	1119696859
2	1	1	1150647552
1	2	1	1075385306
1	2	1	1086450376
1	2	1	1103620160
1	2	1	1119696859
2	2	1	1150647815
1	3	1	1075385306
1	3	1	1086450376
1	3	1	1103620160
1	3	1	1119696859
2	3	1	1150647641
1	4	1	1075385306
1	4	1	1086450399
1	4	1	1103620171
1	4	1	1119696860
2	4	1	1143075512
2	4	1	1143075840
2	4	1	1143076819
2	4	1	1143076862
2	4	1	1145001197
1	5	1	1075385306
1	5	1	1086450389
1	5	1	1103620166
1	5	1	1119696860
2	5	1	1145000818
1	6	1	1075385306
1	6	1	1086450389
1	6	1	1103620166
1	6	1	1119696860
2	6	1	1145516934
1	7	1	1075385306
1	7	1	1086450431
1	7	1	1103620186
1	7	1	1119696861
1	7	1	1119827696
2	7	1	1145518049
1	8	1	1075385306
1	9	1	1075385306
1	9	1	1086450384
1	9	1	1103620163
1	9	1	1119696860
2	9	1	1145775997
1	10	1	1075385306
1	10	1	1086450376
1	10	1	1103620160
1	10	1	1119696859
2	10	1	1145775785
1	11	1	1075385306
1	11	1	1086450404
1	11	1	1103620174
1	11	1	1119696860
2	11	1	1145001014
1	12	1	1075385306
1	12	1	1086450450
1	12	1	1103620193
1	12	1	1119696861
2	12	1	1145518338
1	13	1	1075385306
1	13	1	1086450427
1	13	1	1103620184
1	13	1	1119696861
2	13	1	1144945628
2	13	1	1144981770
1	14	1	1075385306
1	14	1	1086450416
1	14	1	1103620180
1	14	1	1119696860
2	14	1	1145518762
1	15	1	1075385306
1	15	1	1086450395
1	15	1	1103620169
1	15	1	1119696860
2	15	1	1148174360
2	15	1	1148174475
1	16	1	1075385306
1	17	1	1075385306
1	17	1	1086450405
1	17	1	1103620175
1	17	1	1119696860
2	17	1	1151221467
1	18	1	1075385306
1	18	1	1086450405
1	18	1	1103620175
1	18	1	1119696860
2	18	1	1154244597
2	18	1	1154244616
1	19	1	1075385306
1	19	1	1086450399
1	19	1	1103620171
1	19	1	1119696860
2	19	1	1145776719
1	20	1	1075385306
1	20	1	1086450453
1	20	1	1103620194
1	20	1	1119696861
1	20	1	1119827697
1	20	1	1122632378
2	20	1	1145003131
1	21	1	1075385306
1	21	1	1086450453
1	21	1	1103620194
1	21	1	1119696861
1	21	1	1119827697
2	21	1	1145003197
2	21	1	1145003212
1	22	1	1075385306
1	22	1	1086450453
1	22	1	1103620194
1	22	1	1119696861
2	22	1	1145003255
1	23	1	1075385306
1	23	1	1086450406
1	23	1	1103620175
1	23	1	1119696860
2	23	1	1151221568
1	24	1	1075385306
1	24	1	1086450397
1	24	1	1103620170
1	24	1	1119696860
2	24	1	1145000946
1	25	1	1075385306
1	25	1	1086450398
1	25	1	1103620171
1	25	1	1119696860
2	25	1	1145000972
2	25	1	1145776669
1	26	1	1075385306
1	26	1	1086450453
1	26	1	1103620194
1	26	1	1119696861
1	26	1	1119827697
1	26	1	1122632378
1	26	1	1133488862
2	26	1	1145002906
1	27	1	1075385306
1	27	1	1086450453
1	27	1	1103620194
1	27	1	1119696861
1	27	1	1119827697
1	27	1	1131573289
2	27	1	1145003164
1	28	1	1075385306
1	28	1	1086450389
1	28	1	1103620166
1	28	1	1119696860
2	28	1	1151219493
1	29	1	1075385306
1	29	1	1086450407
1	29	1	1103620175
1	29	1	1119696860
1	29	1	1131573288
2	29	1	1151220937
1	30	1	1075385306
1	30	1	1086450424
1	30	1	1103620183
1	30	1	1119696861
2	30	1	1145779997
1	31	1	1075385306
1	31	1	1086450428
1	31	1	1103620184
1	31	1	1119696861
2	31	1	1144981698
1	32	1	1075385306
1	32	1	1086450427
1	32	1	1103620184
1	32	1	1119696861
2	32	1	1145002271
1	33	1	1075385306
1	33	1	1086450409
1	33	1	1103620176
1	33	1	1119696860
1	33	1	1119827695
1	33	1	1140917788
2	33	1	1144951577
2	33	1	1144951650
2	33	1	1144951748
2	33	1	1144954056
2	33	1	1144955511
2	33	1	1144957016
2	33	1	1144957062
2	33	1	1144957171
2	33	1	1144957369
2	33	1	1144957511
2	33	1	1144958069
2	33	1	1144958279
2	33	1	1144959102
2	33	1	1144979942
2	33	1	1144980336
2	33	1	1145008286
2	33	1	1150624962
2	33	1	1150626947
2	33	1	1150627001
2	33	1	1150628426
